preamble,stimulus,item,category,feature,score,params,model
Boysenberry,contains seeds.,boysenberry,fruit,6,-21.55406951904297,354824192,gpt2-medium
Watermelon,contains seeds.,watermelon,fruit,6,-16.797157287597656,354824192,gpt2-medium
Cantaloupe,contains seeds.,cantaloupe,fruit,6,-17.13776397705078,354824192,gpt2-medium
Lime,contains seeds.,lime,fruit,6,-23.717308044433594,354824192,gpt2-medium
Tangelo,contains seeds.,tangelo,fruit,6,-23.155250549316406,354824192,gpt2-medium
Papaya,contains seeds.,papaya,fruit,6,-18.8079833984375,354824192,gpt2-medium
Honeydew,contains seeds.,honeydew,fruit,6,-20.50936508178711,354824192,gpt2-medium
Fig,contains seeds.,fig,fruit,6,-24.909570693969727,354824192,gpt2-medium
Mango,contains seeds.,mango,fruit,6,-20.77444839477539,354824192,gpt2-medium
Guava,contains seeds.,guava,fruit,6,-19.142200469970703,354824192,gpt2-medium
Pomegranate,contains seeds.,pomegranate,fruit,6,-17.780670166015625,354824192,gpt2-medium
Cranberry,contains seeds.,cranberry,fruit,6,-20.630107879638672,354824192,gpt2-medium
Passion fruit,contains seeds.,passion fruit,fruit,6,-14.38189697265625,354824192,gpt2-medium
Prune,contains seeds.,prune,fruit,6,-19.008468627929688,354824192,gpt2-medium
Gooseberry,contains seeds.,gooseberry,fruit,6,-20.347824096679688,354824192,gpt2-medium
Date,contains seeds.,date,fruit,6,-24.098594665527344,354824192,gpt2-medium
Kumquat,contains seeds.,kumquat,fruit,6,-21.00210952758789,354824192,gpt2-medium
Raisin,contains seeds.,raisin,fruit,6,-21.427719116210938,354824192,gpt2-medium
Muskmelon,contains seeds.,muskmelon,fruit,6,-23.31203842163086,354824192,gpt2-medium
Persimmon,contains seeds.,persimmon,fruit,6,-18.850006103515625,354824192,gpt2-medium
Pawpaw,contains seeds.,pawpaw,fruit,6,-23.884082794189453,354824192,gpt2-medium
Coconut,contains seeds.,coconut,fruit,6,-20.583152770996094,354824192,gpt2-medium
Avocado,contains seeds.,avocado,fruit,6,-16.706146240234375,354824192,gpt2-medium
Pumpkin,contains seeds.,pumpkin,fruit,6,-19.564468383789062,354824192,gpt2-medium
Tomato,contains seeds.,tomato,fruit,6,-18.636180877685547,354824192,gpt2-medium
Nut,contains seeds.,nut,fruit,6,-22.34070587158203,354824192,gpt2-medium
Gourd,contains seeds.,gourd,fruit,6,-19.439369201660156,354824192,gpt2-medium
Olive,contains seeds.,olive,fruit,6,-22.621517181396484,354824192,gpt2-medium
Pickle,contains seeds.,pickle,fruit,6,-20.214336395263672,354824192,gpt2-medium
Squash,contains seeds.,squash,fruit,6,-16.734657287597656,354824192,gpt2-medium
Orange,"grows above ground, on bushes or trees.",orange,fruit,7,-42.80497741699219,354824192,gpt2-medium
Apple,"grows above ground, on bushes or trees.",apple,fruit,7,-49.34761428833008,354824192,gpt2-medium
Banana,"grows above ground, on bushes or trees.",banana,fruit,7,-37.959312438964844,354824192,gpt2-medium
Peach,"grows above ground, on bushes or trees.",peach,fruit,7,-39.519386291503906,354824192,gpt2-medium
Pear,"grows above ground, on bushes or trees.",pear,fruit,7,-46.61060333251953,354824192,gpt2-medium
Apricot,"grows above ground, on bushes or trees.",apricot,fruit,7,-37.7174186706543,354824192,gpt2-medium
Tangerine,"grows above ground, on bushes or trees.",tangerine,fruit,7,-36.52865219116211,354824192,gpt2-medium
Plum,"grows above ground, on bushes or trees.",plum,fruit,7,-41.44783401489258,354824192,gpt2-medium
Grape,"grows above ground, on bushes or trees.",grape,fruit,7,-40.08407974243164,354824192,gpt2-medium
Nectarine,"grows above ground, on bushes or trees.",nectarine,fruit,7,-35.37233352661133,354824192,gpt2-medium
Strawberry,"grows above ground, on bushes or trees.",strawberry,fruit,7,-38.38908386230469,354824192,gpt2-medium
Grapefruit,"grows above ground, on bushes or trees.",grapefruit,fruit,7,-34.874176025390625,354824192,gpt2-medium
Berry,"grows above ground, on bushes or trees.",berry,fruit,7,-43.2293586730957,354824192,gpt2-medium
Cherry,"grows above ground, on bushes or trees.",cherry,fruit,7,-41.366912841796875,354824192,gpt2-medium
Pineapple,"grows above ground, on bushes or trees.",pineapple,fruit,7,-38.407413482666016,354824192,gpt2-medium
Blackberry,"grows above ground, on bushes or trees.",blackberry,fruit,7,-43.44620132446289,354824192,gpt2-medium
Melon,"grows above ground, on bushes or trees.",melon,fruit,7,-37.562652587890625,354824192,gpt2-medium
Blueberry,"grows above ground, on bushes or trees.",blueberry,fruit,7,-38.9295768737793,354824192,gpt2-medium
Raspberry,"grows above ground, on bushes or trees.",raspberry,fruit,7,-43.84677696228027,354824192,gpt2-medium
Lemon,"grows above ground, on bushes or trees.",lemon,fruit,7,-40.589956283569336,354824192,gpt2-medium
Black raspberry,"grows above ground, on bushes or trees.",black raspberry,fruit,7,-38.09341812133789,354824192,gpt2-medium
Boysenberry,"grows above ground, on bushes or trees.",boysenberry,fruit,7,-37.104488372802734,354824192,gpt2-medium
Watermelon,"grows above ground, on bushes or trees.",watermelon,fruit,7,-35.25588798522949,354824192,gpt2-medium
Cantaloupe,"grows above ground, on bushes or trees.",cantaloupe,fruit,7,-36.100040435791016,354824192,gpt2-medium
Lime,"grows above ground, on bushes or trees.",lime,fruit,7,-40.16598320007324,354824192,gpt2-medium
Tangelo,"grows above ground, on bushes or trees.",tangelo,fruit,7,-45.23784255981445,354824192,gpt2-medium
Papaya,"grows above ground, on bushes or trees.",papaya,fruit,7,-36.302982330322266,354824192,gpt2-medium
Honeydew,"grows above ground, on bushes or trees.",honeydew,fruit,7,-34.10445785522461,354824192,gpt2-medium
Fig,"grows above ground, on bushes or trees.",fig,fruit,7,-49.47968101501465,354824192,gpt2-medium
Mango,"grows above ground, on bushes or trees.",mango,fruit,7,-38.75657272338867,354824192,gpt2-medium
Guava,"grows above ground, on bushes or trees.",guava,fruit,7,-35.14025115966797,354824192,gpt2-medium
Pomegranate,"grows above ground, on bushes or trees.",pomegranate,fruit,7,-35.685489654541016,354824192,gpt2-medium
Cranberry,"grows above ground, on bushes or trees.",cranberry,fruit,7,-38.93777847290039,354824192,gpt2-medium
Passion fruit,"grows above ground, on bushes or trees.",passion fruit,fruit,7,-33.29181671142578,354824192,gpt2-medium
Prune,"grows above ground, on bushes or trees.",prune,fruit,7,-38.39305877685547,354824192,gpt2-medium
Gooseberry,"grows above ground, on bushes or trees.",gooseberry,fruit,7,-35.92510223388672,354824192,gpt2-medium
Date,"grows above ground, on bushes or trees.",date,fruit,7,-54.14833068847656,354824192,gpt2-medium
Kumquat,"grows above ground, on bushes or trees.",kumquat,fruit,7,-37.32887649536133,354824192,gpt2-medium
Raisin,"grows above ground, on bushes or trees.",raisin,fruit,7,-36.501502990722656,354824192,gpt2-medium
Muskmelon,"grows above ground, on bushes or trees.",muskmelon,fruit,7,-42.12018585205078,354824192,gpt2-medium
Persimmon,"grows above ground, on bushes or trees.",persimmon,fruit,7,-35.7993049621582,354824192,gpt2-medium
Pawpaw,"grows above ground, on bushes or trees.",pawpaw,fruit,7,-40.752418518066406,354824192,gpt2-medium
Coconut,"grows above ground, on bushes or trees.",coconut,fruit,7,-40.14417266845703,354824192,gpt2-medium
Avocado,"grows above ground, on bushes or trees.",avocado,fruit,7,-35.105342864990234,354824192,gpt2-medium
Pumpkin,"grows above ground, on bushes or trees.",pumpkin,fruit,7,-39.39454650878906,354824192,gpt2-medium
Tomato,"grows above ground, on bushes or trees.",tomato,fruit,7,-35.371761322021484,354824192,gpt2-medium
Nut,"grows above ground, on bushes or trees.",nut,fruit,7,-44.16560745239258,354824192,gpt2-medium
Gourd,"grows above ground, on bushes or trees.",gourd,fruit,7,-37.48210906982422,354824192,gpt2-medium
Olive,"grows above ground, on bushes or trees.",olive,fruit,7,-41.20020294189453,354824192,gpt2-medium
Pickle,"grows above ground, on bushes or trees.",pickle,fruit,7,-38.729732513427734,354824192,gpt2-medium
Squash,"grows above ground, on bushes or trees.",squash,fruit,7,-36.67239761352539,354824192,gpt2-medium
Orange,is juicy.,orange,fruit,8,-17.731149673461914,354824192,gpt2-medium
Apple,is juicy.,apple,fruit,8,-18.29273223876953,354824192,gpt2-medium
Banana,is juicy.,banana,fruit,8,-14.775741577148438,354824192,gpt2-medium
Peach,is juicy.,peach,fruit,8,-14.26397705078125,354824192,gpt2-medium
Pear,is juicy.,pear,fruit,8,-20.32784652709961,354824192,gpt2-medium
Apricot,is juicy.,apricot,fruit,8,-15.409683227539062,354824192,gpt2-medium
Tangerine,is juicy.,tangerine,fruit,8,-15.703197479248047,354824192,gpt2-medium
Plum,is juicy.,plum,fruit,8,-14.59037971496582,354824192,gpt2-medium
Grape,is juicy.,grape,fruit,8,-15.043819427490234,354824192,gpt2-medium
Nectarine,is juicy.,nectarine,fruit,8,-14.4498291015625,354824192,gpt2-medium
Strawberry,is juicy.,strawberry,fruit,8,-15.572399139404297,354824192,gpt2-medium
Grapefruit,is juicy.,grapefruit,fruit,8,-13.171943664550781,354824192,gpt2-medium
Berry,is juicy.,berry,fruit,8,-17.980152130126953,354824192,gpt2-medium
Cherry,is juicy.,cherry,fruit,8,-17.31690216064453,354824192,gpt2-medium
Pineapple,is juicy.,pineapple,fruit,8,-14.008220672607422,354824192,gpt2-medium
Blackberry,is juicy.,blackberry,fruit,8,-18.23537826538086,354824192,gpt2-medium
Melon,is juicy.,melon,fruit,8,-15.161766052246094,354824192,gpt2-medium
Blueberry,is juicy.,blueberry,fruit,8,-17.486080169677734,354824192,gpt2-medium
Raspberry,is juicy.,raspberry,fruit,8,-20.557788848876953,354824192,gpt2-medium
Lemon,is juicy.,lemon,fruit,8,-15.647705078125,354824192,gpt2-medium
Black raspberry,is juicy.,black raspberry,fruit,8,-15.479232788085938,354824192,gpt2-medium
Boysenberry,is juicy.,boysenberry,fruit,8,-17.703575134277344,354824192,gpt2-medium
Watermelon,is juicy.,watermelon,fruit,8,-13.153507232666016,354824192,gpt2-medium
Cantaloupe,is juicy.,cantaloupe,fruit,8,-14.249080657958984,354824192,gpt2-medium
Lime,is juicy.,lime,fruit,8,-13.41678237915039,354824192,gpt2-medium
Tangelo,is juicy.,tangelo,fruit,8,-18.36697006225586,354824192,gpt2-medium
Papaya,is juicy.,papaya,fruit,8,-13.586616516113281,354824192,gpt2-medium
Honeydew,is juicy.,honeydew,fruit,8,-14.523506164550781,354824192,gpt2-medium
Fig,is juicy.,fig,fruit,8,-21.291872024536133,354824192,gpt2-medium
Mango,is juicy.,mango,fruit,8,-15.346935272216797,354824192,gpt2-medium
Guava,is juicy.,guava,fruit,8,-15.459182739257812,354824192,gpt2-medium
Pomegranate,is juicy.,pomegranate,fruit,8,-16.269081115722656,354824192,gpt2-medium
Cranberry,is juicy.,cranberry,fruit,8,-16.445148468017578,354824192,gpt2-medium
Passion fruit,is juicy.,passion fruit,fruit,8,-13.334747314453125,354824192,gpt2-medium
Prune,is juicy.,prune,fruit,8,-15.165157318115234,354824192,gpt2-medium
Gooseberry,is juicy.,gooseberry,fruit,8,-16.411067962646484,354824192,gpt2-medium
Date,is juicy.,date,fruit,8,-20.348480224609375,354824192,gpt2-medium
Kumquat,is juicy.,kumquat,fruit,8,-17.281082153320312,354824192,gpt2-medium
Raisin,is juicy.,raisin,fruit,8,-15.766128540039062,354824192,gpt2-medium
Muskmelon,is juicy.,muskmelon,fruit,8,-18.10934829711914,354824192,gpt2-medium
Persimmon,is juicy.,persimmon,fruit,8,-14.886337280273438,354824192,gpt2-medium
Pawpaw,is juicy.,pawpaw,fruit,8,-17.261962890625,354824192,gpt2-medium
Coconut,is juicy.,coconut,fruit,8,-17.16930389404297,354824192,gpt2-medium
Avocado,is juicy.,avocado,fruit,8,-14.137069702148438,354824192,gpt2-medium
Pumpkin,is juicy.,pumpkin,fruit,8,-15.81856918334961,354824192,gpt2-medium
Tomato,is juicy.,tomato,fruit,8,-15.846881866455078,354824192,gpt2-medium
Nut,is juicy.,nut,fruit,8,-21.468399047851562,354824192,gpt2-medium
Gourd,is juicy.,gourd,fruit,8,-16.403846740722656,354824192,gpt2-medium
Olive,is juicy.,olive,fruit,8,-14.989494323730469,354824192,gpt2-medium
Pickle,is juicy.,pickle,fruit,8,-17.81289291381836,354824192,gpt2-medium
Squash,is juicy.,squash,fruit,8,-13.19583511352539,354824192,gpt2-medium
Orange,is thirst quenching.,orange,fruit,9,-24.899694442749023,354824192,gpt2-medium
Apple,is thirst quenching.,apple,fruit,9,-36.31774139404297,354824192,gpt2-medium
Banana,is thirst quenching.,banana,fruit,9,-23.87372398376465,354824192,gpt2-medium
Peach,is thirst quenching.,peach,fruit,9,-24.593528747558594,354824192,gpt2-medium
Pear,is thirst quenching.,pear,fruit,9,-31.41550064086914,354824192,gpt2-medium
Apricot,is thirst quenching.,apricot,fruit,9,-23.897640228271484,354824192,gpt2-medium
Tangerine,is thirst quenching.,tangerine,fruit,9,-21.991662979125977,354824192,gpt2-medium
Plum,is thirst quenching.,plum,fruit,9,-23.99443817138672,354824192,gpt2-medium
Grape,is thirst quenching.,grape,fruit,9,-23.669336318969727,354824192,gpt2-medium
Nectarine,is thirst quenching.,nectarine,fruit,9,-21.383533477783203,354824192,gpt2-medium
Strawberry,is thirst quenching.,strawberry,fruit,9,-23.672090530395508,354824192,gpt2-medium
Grapefruit,is thirst quenching.,grapefruit,fruit,9,-20.695152282714844,354824192,gpt2-medium
Berry,is thirst quenching.,berry,fruit,9,-31.240467071533203,354824192,gpt2-medium
Cherry,is thirst quenching.,cherry,fruit,9,-27.018661499023438,354824192,gpt2-medium
Pineapple,is thirst quenching.,pineapple,fruit,9,-21.7564754486084,354824192,gpt2-medium
Blackberry,is thirst quenching.,blackberry,fruit,9,-28.004417419433594,354824192,gpt2-medium
Melon,is thirst quenching.,melon,fruit,9,-24.044544219970703,354824192,gpt2-medium
Blueberry,is thirst quenching.,blueberry,fruit,9,-25.40260124206543,354824192,gpt2-medium
Raspberry,is thirst quenching.,raspberry,fruit,9,-27.25486183166504,354824192,gpt2-medium
Lemon,is thirst quenching.,lemon,fruit,9,-23.485973358154297,354824192,gpt2-medium
Black raspberry,is thirst quenching.,black raspberry,fruit,9,-22.195858001708984,354824192,gpt2-medium
Boysenberry,is thirst quenching.,boysenberry,fruit,9,-28.253692626953125,354824192,gpt2-medium
Watermelon,is thirst quenching.,watermelon,fruit,9,-19.94721221923828,354824192,gpt2-medium
Cantaloupe,is thirst quenching.,cantaloupe,fruit,9,-21.586917877197266,354824192,gpt2-medium
Lime,is thirst quenching.,lime,fruit,9,-22.315895080566406,354824192,gpt2-medium
Tangelo,is thirst quenching.,tangelo,fruit,9,-28.34538459777832,354824192,gpt2-medium
Papaya,is thirst quenching.,papaya,fruit,9,-23.189775466918945,354824192,gpt2-medium
Honeydew,is thirst quenching.,honeydew,fruit,9,-21.090717315673828,354824192,gpt2-medium
Fig,is thirst quenching.,fig,fruit,9,-30.730504989624023,354824192,gpt2-medium
Mango,is thirst quenching.,mango,fruit,9,-25.37592315673828,354824192,gpt2-medium
Guava,is thirst quenching.,guava,fruit,9,-21.96857261657715,354824192,gpt2-medium
Pomegranate,is thirst quenching.,pomegranate,fruit,9,-22.663963317871094,354824192,gpt2-medium
Cranberry,is thirst quenching.,cranberry,fruit,9,-23.790428161621094,354824192,gpt2-medium
Passion fruit,is thirst quenching.,passion fruit,fruit,9,-20.889957427978516,354824192,gpt2-medium
Prune,is thirst quenching.,prune,fruit,9,-24.291004180908203,354824192,gpt2-medium
Gooseberry,is thirst quenching.,gooseberry,fruit,9,-24.17408561706543,354824192,gpt2-medium
Date,is thirst quenching.,date,fruit,9,-32.43647766113281,354824192,gpt2-medium
Kumquat,is thirst quenching.,kumquat,fruit,9,-25.423324584960938,354824192,gpt2-medium
Raisin,is thirst quenching.,raisin,fruit,9,-23.861854553222656,354824192,gpt2-medium
Muskmelon,is thirst quenching.,muskmelon,fruit,9,-25.999893188476562,354824192,gpt2-medium
Persimmon,is thirst quenching.,persimmon,fruit,9,-24.557331085205078,354824192,gpt2-medium
Pawpaw,is thirst quenching.,pawpaw,fruit,9,-24.483551025390625,354824192,gpt2-medium
Coconut,is thirst quenching.,coconut,fruit,9,-23.095821380615234,354824192,gpt2-medium
Avocado,is thirst quenching.,avocado,fruit,9,-20.632570266723633,354824192,gpt2-medium
Pumpkin,is thirst quenching.,pumpkin,fruit,9,-25.199445724487305,354824192,gpt2-medium
Tomato,is thirst quenching.,tomato,fruit,9,-25.06298065185547,354824192,gpt2-medium
Nut,is thirst quenching.,nut,fruit,9,-30.512311935424805,354824192,gpt2-medium
Gourd,is thirst quenching.,gourd,fruit,9,-25.851116180419922,354824192,gpt2-medium
Olive,is thirst quenching.,olive,fruit,9,-25.498533248901367,354824192,gpt2-medium
Pickle,is thirst quenching.,pickle,fruit,9,-27.146108627319336,354824192,gpt2-medium
Squash,is thirst quenching.,squash,fruit,9,-20.97687530517578,354824192,gpt2-medium
Orange,is brightly coloured.,orange,fruit,10,-20.88764762878418,354824192,gpt2-medium
Apple,is brightly coloured.,apple,fruit,10,-26.35039520263672,354824192,gpt2-medium
Banana,is brightly coloured.,banana,fruit,10,-21.79250717163086,354824192,gpt2-medium
Peach,is brightly coloured.,peach,fruit,10,-20.62729263305664,354824192,gpt2-medium
Pear,is brightly coloured.,pear,fruit,10,-23.6695556640625,354824192,gpt2-medium
Apricot,is brightly coloured.,apricot,fruit,10,-22.12070083618164,354824192,gpt2-medium
Tangerine,is brightly coloured.,tangerine,fruit,10,-20.293659210205078,354824192,gpt2-medium
Plum,is brightly coloured.,plum,fruit,10,-20.704931259155273,354824192,gpt2-medium
Grape,is brightly coloured.,grape,fruit,10,-22.65166664123535,354824192,gpt2-medium
Nectarine,is brightly coloured.,nectarine,fruit,10,-18.67530059814453,354824192,gpt2-medium
Strawberry,is brightly coloured.,strawberry,fruit,10,-22.022602081298828,354824192,gpt2-medium
Grapefruit,is brightly coloured.,grapefruit,fruit,10,-20.007064819335938,354824192,gpt2-medium
Berry,is brightly coloured.,berry,fruit,10,-22.460041046142578,354824192,gpt2-medium
Cherry,is brightly coloured.,cherry,fruit,10,-22.17504119873047,354824192,gpt2-medium
Pineapple,is brightly coloured.,pineapple,fruit,10,-21.706790924072266,354824192,gpt2-medium
Blackberry,is brightly coloured.,blackberry,fruit,10,-22.342323303222656,354824192,gpt2-medium
Melon,is brightly coloured.,melon,fruit,10,-21.316020965576172,354824192,gpt2-medium
Blueberry,is brightly coloured.,blueberry,fruit,10,-23.022563934326172,354824192,gpt2-medium
Raspberry,is brightly coloured.,raspberry,fruit,10,-23.879079818725586,354824192,gpt2-medium
Lemon,is brightly coloured.,lemon,fruit,10,-23.53534698486328,354824192,gpt2-medium
Black raspberry,is brightly coloured.,black raspberry,fruit,10,-21.178665161132812,354824192,gpt2-medium
Boysenberry,is brightly coloured.,boysenberry,fruit,10,-20.28143310546875,354824192,gpt2-medium
Watermelon,is brightly coloured.,watermelon,fruit,10,-20.582183837890625,354824192,gpt2-medium
Cantaloupe,is brightly coloured.,cantaloupe,fruit,10,-20.39484405517578,354824192,gpt2-medium
Lime,is brightly coloured.,lime,fruit,10,-19.24683952331543,354824192,gpt2-medium
Tangelo,is brightly coloured.,tangelo,fruit,10,-21.829559326171875,354824192,gpt2-medium
